M_CD,UP_TIIME,POWER,TEMP,POWER_DIFF,TEMP_DIFF,POWER_5MAVG,TEMP_5MAVG,ERR_CD_5FUTURE
"4111",9,1071,254,0,0,0.000000,0.000000,"0"
"4111",10,1071,254,0,0,0.000000,0.000000,"0"
"4111",11,1071,254,0,0,0.000000,0.000000,"0"
"4111",12,1071,254,0,0,0.000000,0.000000,"0"
"4111",13,1071,254,0,0,0.000000,0.000000,"0"
"4111",14,1071,254,0,0,0.000000,0.000000,"0"
"4111",15,1071,254,0,0,0.000000,0.000000,"0"
"4111",16,1071,254,0,0,0.000000,0.000000,"0"
"4111",17,1071,254,0,0,0.000000,0.000000,"0"
"4111",18,1071,254,0,0,0.000000,0.000000,"0"
"4111",19,1071,254,0,0,0.000000,0.000000,"0"
"4111",20,1071,254,0,0,0.000000,0.000000,"0"
"4111",21,1071,254,0,0,0.000000,0.000000,"0"
"4111",22,1071,254,0,0,0.000000,0.000000,"0"
"4111",23,1071,254,0,0,0.000000,0.000000,"0"
"4111",24,1071,254,0,0,0.000000,0.000000,"0"
"4111",25,1071,254,0,0,0.000000,0.000000,"0"
"4111",26,1071,254,0,0,0.000000,0.000000,"0"
"4111",27,1071,254,0,0,0.000000,0.000000,"0"
"4111",28,1071,254,0,0,0.000000,0.000000,"0"
"4111",29,1071,254,0,0,0.000000,0.000000,"0"
"4111",30,1071,254,0,0,0.000000,0.000000,"0"
"4111",31,1071,254,0,0,0.000000,0.000000,"0"
"4111",32,1071,254,0,0,0.000000,0.000000,"0"
"4111",33,1071,254,0,0,0.000000,0.000000,"0"
"4111",34,1071,254,0,0,0.000000,0.000000,"0"
"4111",35,1071,254,0,0,0.000000,0.000000,"0"
"4111",36,1071,254,0,0,0.000000,0.000000,"0"
"4111",37,1071,254,0,0,0.000000,0.000000,"0"
"4111",38,1071,254,0,0,0.000000,0.000000,"0"
"4111",39,1071,254,0,0,0.000000,0.000000,"0"
"4111",40,1071,254,0,0,0.000000,0.000000,"0"
"4111",41,1071,254,0,0,0.000000,0.000000,"0"
"4111",42,1071,254,0,0,0.000000,0.000000,"0"
"4111",43,1071,254,0,0,0.000000,0.000000,"0"
"4111",44,1071,254,0,0,0.000000,0.000000,"0"
"4111",45,1071,254,0,0,0.000000,0.000000,"0"
"4111",46,1071,254,0,0,0.000000,0.000000,"0"
"4111",47,1071,254,0,0,0.000000,0.000000,"0"
"4111",48,1071,254,0,0,0.000000,0.000000,"0"
"4111",49,1071,254,0,0,0.000000,0.000000,"0"
"4111",50,1071,254,0,0,0.000000,0.000000,"0"
"4111",51,1071,254,0,0,0.000000,0.000000,"0"
"4111",52,1071,254,0,0,0.000000,0.000000,"0"
"4111",53,1071,254,0,0,0.000000,0.000000,"0"
"4111",54,1071,254,0,0,0.000000,0.000000,"0"
"4111",55,1071,254,0,0,0.000000,0.000000,"0"
"4111",56,1071,254,0,0,0.000000,0.000000,"0"
"4111",57,1071,254,0,0,0.000000,0.000000,"0"
"4111",58,1071,254,0,0,0.000000,0.000000,"0"
"4111",59,1071,254,0,0,0.000000,0.000000,"0"
"4111",60,1071,254,0,0,0.000000,0.000000,"0"
"4111",61,1071,254,0,0,0.000000,0.000000,"0"
"4111",62,1071,254,0,0,0.000000,0.000000,"0"
"4111",63,1071,254,0,0,0.000000,0.000000,"0"
"4111",64,1071,254,0,0,0.000000,0.000000,"0"
"4111",65,1071,254,0,0,0.000000,0.000000,"0"
"4111",66,1102,254,31,0,6.200000,0.000000,"202"
"4111",67,1107,254,5,0,7.200000,0.000000,"202"
"4111",68,1103,254,-4,0,6.400000,0.000000,"202"
"4111",69,1105,254,2,0,6.800000,0.000000,"202"
"4111",70,1106,254,1,0,7.000000,0.000000,"202"
"4111",71,1103,254,-3,0,0.200000,0.000000,"202"
"4111",72,1101,254,-2,0,-1.200000,0.000000,"202"
"4111",73,1105,254,4,0,0.400000,0.000000,"202"
"4111",74,1107,254,2,0,0.400000,0.000000,"202"
"4111",75,1112,254,5,0,1.200000,0.000000,"202"
"4111",76,1110,254,-2,0,1.400000,0.000000,"202"
"4111",77,1110,254,0,0,1.800000,0.000000,"202"
"4111",78,1114,254,4,0,1.800000,0.000000,"202"
"4111",79,1118,254,4,0,2.200000,0.000000,"202"
"4111",80,1114,254,-4,0,0.400000,0.000000,"202"
"4111",81,1114,254,0,0,0.800000,0.000000,"202"
"4111",82,1114,254,0,0,0.800000,0.000000,"202"
"4111",83,1117,254,3,0,0.600000,0.000000,"202"
"4111",84,1113,254,-4,0,-1.000000,0.000000,"202"
"4111",85,1115,254,2,0,0.200000,0.000000,"202"
"4111",86,1116,254,1,0,0.400000,0.000000,"202"
"4111",87,1116,254,0,0,0.400000,0.000000,"202"
"4111",88,1114,254,-2,0,-0.600000,0.000000,"202"
"4111",89,1113,254,-1,0,0.000000,0.000000,"202"
"4111",90,1115,254,2,0,0.000000,0.000000,"202"
"4111",91,1113,254,-2,0,-0.600000,0.000000,"202"
"4111",92,1110,254,-3,0,-1.200000,0.000000,"202"
"4111",93,1107,254,-3,0,-1.400000,0.000000,"202"
"4111",94,1111,254,4,0,-0.400000,0.000000,"202"
"4111",95,1111,254,0,0,-0.800000,0.000000,"202"
"4111",96,1108,254,-3,0,-1.000000,0.000000,"202"
"4111",97,1112,254,4,0,0.400000,0.000000,"202"
"4111",98,1109,254,-3,0,0.400000,0.000000,"202"
"4111",99,1108,254,-1,0,-0.600000,0.000000,"202"
"4111",100,1106,254,-2,0,-1.000000,0.000000,"202"
"4111",101,1103,254,-3,0,-1.000000,0.000000,"202"
"4111",102,1100,254,-3,0,-2.400000,0.000000,"202"
"4111",103,1102,254,2,0,-1.400000,0.000000,"202"
"4111",104,1102,254,0,0,-1.200000,0.000000,"202"
"4111",105,1098,254,-4,0,-1.600000,0.000000,"202"
"4111",106,1103,254,5,0,0.000000,0.000000,"202"
"4111",107,1100,254,-3,0,0.000000,0.000000,"202"
"4111",108,1099,254,-1,0,-0.600000,0.000000,"202"
"4111",109,1101,254,2,0,-0.200000,0.000000,"202"
"4111",110,1098,254,-3,0,0.000000,0.000000,"202"
"4111",111,1099,254,1,0,-0.800000,0.000000,"202"
"4111",112,1097,254,-2,0,-0.600000,0.000000,"202"
"4111",113,1098,254,1,0,-0.200000,0.000000,"202"
"4111",114,1099,254,1,0,-0.400000,0.000000,"202"
"4111",115,1101,254,2,0,0.600000,0.000000,"202"
"4111",116,1105,254,4,0,1.200000,0.000000,"202"
"4111",117,1108,254,3,0,2.200000,0.000000,"202"
"4111",118,1107,254,-1,0,1.800000,0.000000,"202"
"4111",119,1110,254,3,0,2.200000,0.000000,"202"
"4111",120,1113,254,3,0,2.400000,0.000000,"202"
"4111",121,1116,254,3,0,2.200000,0.000000,"202"
"4111",122,1121,254,5,0,2.600000,0.000000,"202"
"4111",123,1119,254,-2,0,2.400000,0.000000,"202"
"4111",124,1115,254,-4,0,1.000000,0.000000,"202"
"4111",125,1113,254,-2,0,0.000000,0.000000,"202"
"4111",126,1110,254,-3,0,-1.200000,0.000000,"202"
"4111",127,1112,254,2,0,-1.800000,0.000000,"202"
"4111",128,1110,254,-2,0,-1.800000,0.000000,"202"
"4111",129,1112,254,2,0,-0.600000,0.000000,"202"
"4111",130,1116,254,4,0,0.600000,0.000000,"202"
"4111",131,1118,254,2,0,1.600000,0.000000,"202"
"4111",132,1115,254,-3,0,0.600000,0.000000,"202"
"4111",133,1116,254,1,0,1.200000,0.000000,"202"
"4111",134,1112,254,-4,0,0.000000,0.000000,"202"
"4111",135,1112,254,0,0,-0.800000,0.000000,"202"
"4111",136,1111,254,-1,0,-1.400000,0.000000,"202"
"4111",137,1111,254,0,0,-0.800000,0.000000,"202"
"4111",138,1109,254,-2,0,-1.400000,0.000000,"202"
"4111",139,1111,254,2,0,-0.200000,0.000000,"202"
"4111",140,1114,254,3,0,0.400000,0.000000,"202"
"4111",141,1119,254,5,0,1.600000,0.000000,"202"
"4111",142,1117,254,-2,0,1.200000,0.000000,"202"
"4111",143,1121,254,4,0,2.400000,0.000000,"202"
"4111",144,1120,254,-1,0,1.800000,0.000000,"202"
"4111",145,1122,254,2,0,1.600000,0.000000,"202"
"4111",146,1119,254,-3,0,0.000000,0.000000,"202"
"4111",147,1123,254,4,0,1.200000,0.000000,"202"
"4111",148,1125,254,2,0,0.800000,0.000000,"202"
"4111",149,1122,254,-3,0,0.400000,0.000000,"202"
"4111",150,1123,254,1,0,0.200000,0.000000,"202"
"4111",151,1122,254,-1,0,0.600000,0.000000,"202"
"4111",152,1121,254,-1,0,-0.400000,0.000000,"202"
"4111",153,1122,254,1,0,-0.600000,0.000000,"202"
"4111",154,1122,254,0,0,0.000000,0.000000,"202"
"4111",155,1120,254,-2,0,-0.600000,0.000000,"202"
"4111",156,1123,254,3,0,0.200000,0.000000,"202"
"4111",157,1122,254,-1,0,0.200000,0.000000,"202"
"4111",158,1123,254,1,0,0.200000,0.000000,"202"
"4111",159,1126,254,3,0,0.800000,0.000000,"202"
"4111",160,1130,254,4,0,2.000000,0.000000,"202"
"4111",161,1135,254,5,0,2.400000,0.000000,"202"
"4111",162,1137,254,2,0,3.000000,0.000000,"202"
"4111",163,1136,254,-1,0,2.600000,0.000000,"202"
"4111",164,1141,254,5,0,3.000000,0.000000,"202"
"4111",165,1139,254,-2,0,1.800000,0.000000,"202"
"4111",166,1136,254,-3,0,0.200000,0.000000,"202"
"4143",0,1088,244,0,0,0.000000,0.000000,"0"
"4143",1,1088,244,0,0,0.000000,0.000000,"0"
"4143",2,1088,244,0,0,0.000000,0.000000,"0"
"4143",3,1088,244,0,0,0.000000,0.000000,"0"
"4143",4,1088,244,0,0,0.000000,0.000000,"0"
"4143",5,1088,244,0,0,0.000000,0.000000,"0"
"4143",6,1088,244,0,0,0.000000,0.000000,"0"
"4143",7,1088,244,0,0,0.000000,0.000000,"0"
"4143",8,1088,244,0,0,0.000000,0.000000,"0"
"4143",9,1088,244,0,0,0.000000,0.000000,"0"
"4143",10,1088,244,0,0,0.000000,0.000000,"0"
"4143",11,1088,244,0,0,0.000000,0.000000,"0"
"4143",12,1088,244,0,0,0.000000,0.000000,"0"
"4143",13,1088,244,0,0,0.000000,0.000000,"0"
"4143",14,1088,244,0,0,0.000000,0.000000,"0"
"4143",15,1088,244,0,0,0.000000,0.000000,"0"
"4143",16,1088,244,0,0,0.000000,0.000000,"0"
"4143",17,1088,244,0,0,0.000000,0.000000,"0"
"4143",18,1088,244,0,0,0.000000,0.000000,"0"
"4143",19,1088,244,0,0,0.000000,0.000000,"0"
"4143",20,1088,244,0,0,0.000000,0.000000,"0"
"4143",21,1088,244,0,0,0.000000,0.000000,"0"
"4143",22,1088,244,0,0,0.000000,0.000000,"0"
"4143",23,1088,244,0,0,0.000000,0.000000,"0"
"4143",24,1088,244,0,0,0.000000,0.000000,"0"
"4143",25,1088,244,0,0,0.000000,0.000000,"0"
"4143",26,1088,244,0,0,0.000000,0.000000,"0"
"4143",27,1088,244,0,0,0.000000,0.000000,"0"
"4143",28,1088,244,0,0,0.000000,0.000000,"0"
"4143",29,1088,244,0,0,0.000000,0.000000,"0"
"4143",30,1088,244,0,0,0.000000,0.000000,"0"
"4143",31,1088,244,0,0,0.000000,0.000000,"0"
"4143",32,1088,244,0,0,0.000000,0.000000,"0"
"4143",33,1088,244,0,0,0.000000,0.000000,"0"
"4143",34,1088,244,0,0,0.000000,0.000000,"0"
"4143",35,1088,244,0,0,0.000000,0.000000,"0"
"4143",36,1088,244,0,0,0.000000,0.000000,"0"
"4143",37,1088,244,0,0,0.000000,0.000000,"0"
"4143",38,1088,244,0,0,0.000000,0.000000,"0"
"4143",39,1088,244,0,0,0.000000,0.000000,"0"
"4143",40,1088,244,0,0,0.000000,0.000000,"0"
"4143",41,1088,244,0,0,0.000000,0.000000,"0"
"4143",42,1088,244,0,0,0.000000,0.000000,"0"
"4143",43,1088,244,0,0,0.000000,0.000000,"0"
"4143",44,1088,244,0,0,0.000000,0.000000,"0"
"4143",45,1088,244,0,0,0.000000,0.000000,"0"
"4143",46,1088,244,0,0,0.000000,0.000000,"0"
"4143",47,1088,244,0,0,0.000000,0.000000,"0"
"4143",48,1088,244,0,0,0.000000,0.000000,"0"
"4143",49,1088,244,0,0,0.000000,0.000000,"0"
"4143",50,1088,244,0,0,0.000000,0.000000,"0"
"4143",51,1088,244,0,0,0.000000,0.000000,"0"
"4143",52,1088,244,0,0,0.000000,0.000000,"0"
"4143",53,1088,244,0,0,0.000000,0.000000,"0"
"4143",54,1088,244,0,0,0.000000,0.000000,"0"
"4143",55,1088,244,0,0,0.000000,0.000000,"0"
"4143",56,1088,244,0,0,0.000000,0.000000,"0"
"4143",57,1088,244,0,0,0.000000,0.000000,"0"
"4143",58,1088,244,0,0,0.000000,0.000000,"0"
"4143",59,1088,244,0,0,0.000000,0.000000,"0"
"4143",60,1088,244,0,0,0.000000,0.000000,"0"
"4143",61,1089,244,1,0,0.200000,0.000000,"202"
"4143",62,1092,244,3,0,0.800000,0.000000,"202"
"4143",63,1097,244,5,0,1.800000,0.000000,"202"
"4143",64,1096,244,-1,0,1.600000,0.000000,"202"
"4143",65,1099,244,3,0,2.200000,0.000000,"202"
"4143",66,1095,244,-4,0,1.200000,0.000000,"202"
"4143",67,1094,244,-1,0,0.400000,0.000000,"202"
"4143",68,1091,244,-3,0,-1.200000,0.000000,"202"
"4143",69,1093,244,2,0,-0.600000,0.000000,"202"
"4143",70,1095,244,2,0,-0.800000,0.000000,"202"
"4143",71,1098,244,3,0,0.600000,0.000000,"202"
"4143",72,1102,244,4,0,1.600000,0.000000,"202"
"4143",73,1107,244,5,0,3.200000,0.000000,"202"
"4143",74,1106,244,-1,0,2.600000,0.000000,"202"
"4143",75,1107,244,1,0,2.400000,0.000000,"202"
"4143",76,1111,244,4,0,2.600000,0.000000,"202"
"4143",77,1114,244,3,0,2.400000,0.000000,"202"
"4143",78,1112,244,-2,0,1.000000,0.000000,"202"
"4143",79,1117,244,5,0,2.200000,0.000000,"202"
"4143",80,1118,244,1,0,2.200000,0.000000,"202"
"4143",81,1114,244,-4,0,0.600000,0.000000,"202"
"4143",82,1113,244,-1,0,-0.200000,0.000000,"202"
"4143",83,1117,244,4,0,1.000000,0.000000,"202"
"4143",84,1113,244,-4,0,-0.800000,0.000000,"202"
"4143",85,1116,244,3,0,-0.400000,0.000000,"202"
"4143",86,1115,244,-1,0,0.200000,0.000000,"202"
"4143",87,1118,244,3,0,1.000000,0.000000,"202"
"4143",88,1116,244,-2,0,-0.200000,0.000000,"202"
"4143",89,1114,244,-2,0,0.200000,0.000000,"202"
"4143",90,1114,244,0,0,-0.400000,0.000000,"202"
"4143",91,1110,244,-4,0,-1.000000,0.000000,"202"
"4143",92,1108,244,-2,0,-2.000000,0.000000,"202"
"4143",93,1110,244,2,0,-1.200000,0.000000,"202"
"4143",94,1109,244,-1,0,-1.000000,0.000000,"202"
"4143",95,1105,244,-4,0,-1.800000,0.000000,"202"
"4143",96,1107,244,2,0,-0.600000,0.000000,"202"
"4143",97,1108,244,1,0,0.000000,0.000000,"202"
"4143",98,1111,244,3,0,0.200000,0.000000,"202"
"4143",99,1107,244,-4,0,-0.400000,0.000000,"202"
"4143",100,1108,244,1,0,0.600000,0.000000,"202"
"4143",101,1108,244,0,0,0.200000,0.000000,"202"
"4143",102,1106,244,-2,0,-0.400000,0.000000,"202"
"4143",103,1105,244,-1,0,-1.200000,0.000000,"202"
"4143",104,1104,244,-1,0,-0.600000,0.000000,"202"
"4143",105,1107,244,3,0,-0.200000,0.000000,"202"
"4143",106,1111,244,4,0,0.600000,0.000000,"202"
"4143",107,1113,244,2,0,1.400000,0.000000,"202"
"4143",108,1110,244,-3,0,1.000000,0.000000,"202"
"4143",109,1108,244,-2,0,0.800000,0.000000,"202"
"4143",110,1107,244,-1,0,0.000000,0.000000,"202"
"4143",111,1107,244,0,0,-0.800000,0.000000,"202"
"4143",112,1106,244,-1,0,-1.400000,0.000000,"202"
"4143",113,1103,244,-3,0,-1.400000,0.000000,"202"
"4143",114,1104,244,1,0,-0.800000,0.000000,"202"
"4143",115,1102,244,-2,0,-1.000000,0.000000,"202"
"4143",116,1098,244,-4,0,-1.800000,0.000000,"202"
"4143",117,1095,244,-3,0,-2.200000,0.000000,"202"
"4143",118,1091,244,-4,0,-2.400000,0.000000,"202"
"4143",119,1088,244,-3,0,-3.200000,0.000000,"202"
"4143",120,1091,244,3,0,-2.200000,0.000000,"202"
"4143",121,1089,244,-2,0,-1.800000,0.000000,"202"
"4143",122,1088,244,-1,0,-1.400000,0.000000,"202"
"4143",123,1090,244,2,0,-0.200000,0.000000,"202"
"4143",124,1095,244,5,0,1.400000,0.000000,"202"
"4143",125,1098,244,3,0,1.400000,0.000000,"202"
"4143",126,1097,244,-1,0,1.600000,0.000000,"202"
"4143",127,1101,244,4,0,2.600000,0.000000,"202"
"4143",128,1105,244,4,0,3.000000,0.000000,"202"
"4143",129,1104,244,-1,0,1.800000,0.000000,"202"
"4143",130,1105,244,1,0,1.400000,0.000000,"202"
"4143",131,1108,244,3,0,2.200000,0.000000,"202"
"4143",132,1110,244,2,0,1.800000,0.000000,"202"
"4143",133,1115,244,5,0,2.000000,0.000000,"202"
"4143",134,1112,244,-3,0,1.600000,0.000000,"202"
"4143",135,1114,244,2,0,1.800000,0.000000,"202"
"4143",136,1115,244,1,0,1.400000,0.000000,"202"
"4143",137,1116,244,1,0,1.200000,0.000000,"202"
"4143",138,1112,244,-4,0,-0.600000,0.000000,"202"
"4143",139,1112,244,0,0,0.000000,0.000000,"202"
"4143",140,1110,244,-2,0,-0.800000,0.000000,"202"
"4143",141,1112,244,2,0,-0.600000,0.000000,"202"
"4143",142,1109,244,-3,0,-1.400000,0.000000,"202"
"4143",143,1113,244,4,0,0.200000,0.000000,"202"
"4143",144,1112,244,-1,0,0.000000,0.000000,"202"
"4143",145,1111,244,-1,0,0.200000,0.000000,"202"
"4143",146,1113,244,2,0,0.200000,0.000000,"202"
"4143",147,1109,244,-4,0,0.000000,0.000000,"202"
"4143",148,1113,244,4,0,0.000000,0.000000,"202"
"4143",149,1115,244,2,0,0.600000,0.000000,"202"
"4143",150,1117,244,2,0,1.200000,0.000000,"202"
"4143",151,1121,244,4,0,1.600000,0.000000,"202"
"4143",152,1125,244,4,0,3.200000,0.000000,"202"
"4143",153,1126,244,1,0,2.600000,0.000000,"202"
"4143",154,1124,244,-2,0,1.800000,0.000000,"202"
"4143",155,1125,244,1,0,1.600000,0.000000,"202"
"4143",156,1129,244,4,0,1.600000,0.000000,"202"
"4143",157,1128,244,-1,0,0.600000,0.000000,"202"
"4143",158,1126,244,-2,0,0.000000,0.000000,"202"
"4143",159,1127,244,1,0,0.600000,0.000000,"202"
"4143",160,1128,244,1,0,0.600000,0.000000,"202"
"4143",161,1133,244,5,0,0.800000,0.000000,"202"
"4143",162,1131,244,-2,0,0.600000,0.000000,"202"
"4143",163,1136,244,5,0,2.000000,0.000000,"202"
"4143",164,1134,244,-2,0,1.400000,0.000000,"202"
"4143",165,1135,244,1,0,1.400000,0.000000,"202"
"4143",166,1135,244,0,0,0.400000,0.000000,"202"
"4143",167,1137,244,2,0,1.200000,0.000000,"202"
"4143",168,1142,244,5,0,1.200000,0.000000,"202"
"4143",169,1145,244,3,0,2.200000,0.000000,"202"
"4143",170,1146,244,1,0,2.200000,0.000000,"202"
"4143",171,1151,244,5,0,3.200000,0.000000,"202"
"4143",172,1156,244,5,0,3.800000,0.000000,"202"
"4143",173,1160,244,4,0,3.600000,0.000000,"202"
"4143",174,1163,244,3,0,3.600000,0.000000,"202"
"4143",175,1168,244,5,0,4.400000,0.000000,"202"
"4143",176,1172,244,4,0,4.200000,0.000000,"202"
"4143",177,1177,244,5,0,4.200000,0.000000,"202"
"4143",178,1175,244,-2,0,3.000000,0.000000,"202"
"4143",179,1173,244,-2,0,2.000000,0.000000,"202"
"4143",180,1177,244,4,0,1.800000,0.000000,"202"
"4143",181,1181,244,4,0,1.800000,0.000000,"202"
"4143",182,1182,244,1,0,1.000000,0.000000,"202"
"416",0,1036,243,0,0,0.000000,0.000000,"0"
"416",1,1036,243,0,0,0.000000,0.000000,"0"
"416",2,1036,243,0,0,0.000000,0.000000,"0"
"416",3,1036,243,0,0,0.000000,0.000000,"0"
"416",4,1036,243,0,0,0.000000,0.000000,"0"
"416",5,1036,243,0,0,0.000000,0.000000,"0"
"416",6,1036,243,0,0,0.000000,0.000000,"0"
"416",7,1036,243,0,0,0.000000,0.000000,"0"
"416",8,1036,243,0,0,0.000000,0.000000,"0"
"416",9,1036,243,0,0,0.000000,0.000000,"0"
"416",10,1036,243,0,0,0.000000,0.000000,"0"
"416",11,1036,243,0,0,0.000000,0.000000,"0"
"416",12,1036,243,0,0,0.000000,0.000000,"0"
"416",13,1036,243,0,0,0.000000,0.000000,"0"
"416",14,1036,243,0,0,0.000000,0.000000,"0"
"416",15,1036,243,0,0,0.000000,0.000000,"0"
"416",16,1036,243,0,0,0.000000,0.000000,"0"
"416",17,1036,243,0,0,0.000000,0.000000,"0"
"416",18,1036,243,0,0,0.000000,0.000000,"0"
"416",19,1036,243,0,0,0.000000,0.000000,"0"
"416",20,1036,243,0,0,0.000000,0.000000,"0"
"416",21,1036,243,0,0,0.000000,0.000000,"0"
"416",22,1036,243,0,0,0.000000,0.000000,"0"
"416",23,1036,243,0,0,0.000000,0.000000,"0"
"416",24,1036,243,0,0,0.000000,0.000000,"0"
"416",25,1036,243,0,0,0.000000,0.000000,"0"
"416",26,1036,243,0,0,0.000000,0.000000,"0"
"416",27,1036,243,0,0,0.000000,0.000000,"0"
"416",28,1036,243,0,0,0.000000,0.000000,"0"
"416",29,1036,243,0,0,0.000000,0.000000,"0"
"416",30,1036,243,0,0,0.000000,0.000000,"0"
"416",31,1036,243,0,0,0.000000,0.000000,"0"
"416",32,1036,243,0,0,0.000000,0.000000,"0"
"416",33,1036,243,0,0,0.000000,0.000000,"0"
"416",34,1036,243,0,0,0.000000,0.000000,"0"
"416",35,1036,243,0,0,0.000000,0.000000,"0"
"416",36,1036,243,0,0,0.000000,0.000000,"0"
"416",37,1036,243,0,0,0.000000,0.000000,"0"
"416",38,1036,243,0,0,0.000000,0.000000,"0"
"416",39,1036,243,0,0,0.000000,0.000000,"0"
"416",40,1036,243,0,0,0.000000,0.000000,"0"
"416",41,1036,243,0,0,0.000000,0.000000,"0"
"416",42,1036,243,0,0,0.000000,0.000000,"0"
"416",43,956,243,-80,0,-16.000000,0.000000,"303"
"416",44,956,243,0,0,-16.000000,0.000000,"303"
"416",45,947,243,-9,0,-17.800000,0.000000,"303"
"416",46,939,243,-8,0,-19.400000,0.000000,"303"
"416",47,930,243,-9,0,-21.200000,0.000000,"303"
"416",48,930,243,0,0,-5.200000,0.000000,"303"
"416",49,956,243,26,0,0.000000,0.000000,"303"
"416",50,956,243,0,0,1.800000,0.000000,"303"
"416",51,947,243,-9,0,1.600000,0.000000,"303"
"416",52,939,243,-8,0,1.800000,0.000000,"303"
"416",53,930,243,-9,0,0.000000,0.000000,"303"
"416",54,925,243,-5,0,-6.200000,0.000000,"303"
"416",55,920,243,-5,0,-7.200000,0.000000,"303"
"416",56,914,243,-6,0,-6.600000,0.000000,"303"
"416",57,905,243,-9,0,-6.800000,0.000000,"303"
"416",58,898,243,-7,0,-6.400000,0.000000,"303"
"416",59,896,243,-2,0,-5.800000,0.000000,"303"
"416",60,896,243,0,0,-4.800000,0.000000,"303"
"416",61,894,243,-2,0,-4.000000,0.000000,"303"
"416",62,892,243,-2,0,-2.600000,0.000000,"303"
"416",63,885,243,-7,0,-2.600000,0.000000,"303"
"416",64,877,243,-8,0,-3.800000,0.000000,"303"
"4188",0,971,253,0,0,0.000000,0.000000,"0"
"4188",1,971,253,0,0,0.000000,0.000000,"0"
"4188",2,971,253,0,0,0.000000,0.000000,"0"
"4188",3,971,253,0,0,0.000000,0.000000,"0"
"4188",4,971,253,0,0,0.000000,0.000000,"0"
"4188",5,971,253,0,0,0.000000,0.000000,"0"
"4188",6,971,253,0,0,0.000000,0.000000,"0"
"4188",7,971,253,0,0,0.000000,0.000000,"0"
"4188",8,971,253,0,0,0.000000,0.000000,"0"
"4188",9,971,253,0,0,0.000000,0.000000,"0"
"4188",10,971,253,0,0,0.000000,0.000000,"0"
"4188",11,971,253,0,0,0.000000,0.000000,"0"
"4188",12,971,253,0,0,0.000000,0.000000,"0"
"4188",13,971,253,0,0,0.000000,0.000000,"0"
"4188",14,971,253,0,0,0.000000,0.000000,"0"
"4188",15,971,253,0,0,0.000000,0.000000,"0"
"4188",16,971,253,0,0,0.000000,0.000000,"0"
"4188",17,971,253,0,0,0.000000,0.000000,"0"
"4188",18,971,253,0,0,0.000000,0.000000,"0"
"4188",19,971,253,0,0,0.000000,0.000000,"0"
"4188",20,971,253,0,0,0.000000,0.000000,"0"
"4188",21,971,253,0,0,0.000000,0.000000,"0"
"4188",22,971,253,0,0,0.000000,0.000000,"0"
"4188",23,971,253,0,0,0.000000,0.000000,"0"
"4188",24,971,253,0,0,0.000000,0.000000,"0"
"4188",25,971,253,0,0,0.000000,0.000000,"0"
"4188",26,971,253,0,0,0.000000,0.000000,"0"
"4188",27,971,253,0,0,0.000000,0.000000,"0"
"4188",28,971,253,0,0,0.000000,0.000000,"0"
"4188",29,971,253,0,0,0.000000,0.000000,"0"
"4188",30,971,253,0,0,0.000000,0.000000,"0"
"4188",31,971,253,0,0,0.000000,0.000000,"0"
"4188",32,971,253,0,0,0.000000,0.000000,"0"
"4188",33,971,253,0,0,0.000000,0.000000,"0"
"4188",34,971,253,0,0,0.000000,0.000000,"0"
"4188",35,971,253,0,0,0.000000,0.000000,"0"
"4188",36,971,253,0,0,0.000000,0.000000,"0"
"4188",37,971,253,0,0,0.000000,0.000000,"0"
"4188",38,971,253,0,0,0.000000,0.000000,"0"
"4188",39,971,253,0,0,0.000000,0.000000,"0"
"4188",40,971,253,0,0,0.000000,0.000000,"0"
"4188",41,971,253,0,0,0.000000,0.000000,"0"
"4188",42,971,253,0,0,0.000000,0.000000,"0"
"4188",43,971,253,0,0,0.000000,0.000000,"0"
"4188",44,971,253,0,0,0.000000,0.000000,"0"
"4188",45,971,253,0,0,0.000000,0.000000,"0"
"4188",46,971,253,0,0,0.000000,0.000000,"0"
"4188",47,971,253,0,0,0.000000,0.000000,"0"
"4188",48,971,253,0,0,0.000000,0.000000,"0"
"4188",49,971,253,0,0,0.000000,0.000000,"0"
"4188",50,971,253,0,0,0.000000,0.000000,"0"
"4188",51,971,253,0,0,0.000000,0.000000,"0"
"4188",52,971,253,0,0,0.000000,0.000000,"0"
"4188",53,971,253,0,0,0.000000,0.000000,"0"
"4188",54,971,253,0,0,0.000000,0.000000,"0"
"4188",55,971,253,0,0,0.000000,0.000000,"0"
"4188",56,989,253,18,0,3.600000,0.000000,"202"
"4188",57,994,253,5,0,4.600000,0.000000,"202"
"4188",58,995,253,1,0,4.800000,0.000000,"202"
"4188",59,992,253,-3,0,4.200000,0.000000,"202"
"4188",60,989,253,-3,0,3.600000,0.000000,"202"
"4188",61,988,253,-1,0,-0.200000,0.000000,"202"
"4188",62,991,253,3,0,-0.600000,0.000000,"202"
"4188",63,989,253,-2,0,-1.200000,0.000000,"202"
"4188",64,990,253,1,0,-0.400000,0.000000,"202"
"4188",65,986,253,-4,0,-0.600000,0.000000,"202"
"4188",66,983,253,-3,0,-1.000000,0.000000,"202"
"4188",67,986,253,3,0,-1.000000,0.000000,"202"
"4188",68,986,253,0,0,-0.600000,0.000000,"202"
"4188",69,986,253,0,0,-0.800000,0.000000,"202"
"4188",70,989,253,3,0,0.600000,0.000000,"202"
"4188",71,994,253,5,0,2.200000,0.000000,"202"
